"time","datetime","location","element","temperature(℃)"
1648328400000,2022-03-29T13:30:00+09:00,valor00001,temperature,13.87
1648328400000,2022-03-29T14:00:00+09:00,valor00001,temperature,13.78
1648328400000,2022-03-29T14:30:00+09:00,valor00001,temperature,13.54
1648328400000,2022-03-29T15:00:00+09:00,valor00001,temperature,13.3
1648328400000,2022-03-29T15:30:00+09:00,valor00001,temperature,12.93
1648328400000,2022-03-29T16:00:00+09:00,valor00001,temperature,12.56
1648328400000,2022-03-29T16:30:00+09:00,valor00001,temperature,12.12
1648328400000,2022-03-29T17:00:00+09:00,valor00001,temperature,11.69
1648328400000,2022-03-29T17:30:00+09:00,valor00001,temperature,11.24
1648328400000,2022-03-29T18:00:00+09:00,valor00001,temperature,10.78
1648328400000,2022-03-29T18:30:00+09:00,valor00001,temperature,10.4
1648328400000,2022-03-29T19:00:00+09:00,valor00001,temperature,10.02
1648328400000,2022-03-29T19:30:00+09:00,valor00001,temperature,9.73
1648328400000,2022-03-29T20:00:00+09:00,valor00001,temperature,9.45
1648328400000,2022-03-29T20:30:00+09:00,valor00001,temperature,9.22
1648328400000,2022-03-29T21:00:00+09:00,valor00001,temperature,8.99
1648328400000,2022-03-29T21:30:00+09:00,valor00001,temperature,8.85
1648328400000,2022-03-29T22:00:00+09:00,valor00001,temperature,8.71
1648328400000,2022-03-29T22:30:00+09:00,valor00001,temperature,8.62
1648328400000,2022-03-29T23:00:00+09:00,valor00001,temperature,8.53
1648328400000,2022-03-29T23:30:00+09:00,valor00001,temperature,8.46
1648414800000,2022-03-30T00:00:00+09:00,valor00001,temperature,8.2
1648414800000,2022-03-30T00:30:00+09:00,valor00001,temperature,8
1648414800000,2022-03-30T01:00:00+09:00,valor00001,temperature,7.79
1648414800000,2022-03-30T01:30:00+09:00,valor00001,temperature,7.57
1648414800000,2022-03-30T02:00:00+09:00,valor00001,temperature,7.36
1648414800000,2022-03-30T02:30:00+09:00,valor00001,temperature,7.17
1648414800000,2022-03-30T03:00:00+09:00,valor00001,temperature,6.98
1648414800000,2022-03-30T03:30:00+09:00,valor00001,temperature,6.84
1648414800000,2022-03-30T04:00:00+09:00,valor00001,temperature,6.69
1648414800000,2022-03-30T04:30:00+09:00,valor00001,temperature,6.62
1648414800000,2022-03-30T05:00:00+09:00,valor00001,temperature,6.55
1648414800000,2022-03-30T05:30:00+09:00,valor00001,temperature,6.58
1648414800000,2022-03-30T06:00:00+09:00,valor00001,temperature,6.62
1648414800000,2022-03-30T06:30:00+09:00,valor00001,temperature,7.15
1648414800000,2022-03-30T07:00:00+09:00,valor00001,temperature,7.68
1648414800000,2022-03-30T07:30:00+09:00,valor00001,temperature,8.72
1648414800000,2022-03-30T08:00:00+09:00,valor00001,temperature,9.76
1648414800000,2022-03-30T08:30:00+09:00,valor00001,temperature,10.75
1648414800000,2022-03-30T09:00:00+09:00,valor00001,temperature,11.75
1648414800000,2022-03-30T09:30:00+09:00,valor00001,temperature,12.6
1648414800000,2022-03-30T10:00:00+09:00,valor00001,temperature,13.45
1648414800000,2022-03-30T10:30:00+09:00,valor00001,temperature,14.09
1648414800000,2022-03-30T11:00:00+09:00,valor00001,temperature,14.72
1648414800000,2022-03-30T11:30:00+09:00,valor00001,temperature,15.29
1648414800000,2022-03-30T12:00:00+09:00,valor00001,temperature,15.85
1648414800000,2022-03-30T12:30:00+09:00,valor00001,temperature,16.24
1648414800000,2022-03-30T13:00:00+09:00,valor00001,temperature,16.63
1648414800000,2022-03-30T13:30:00+09:00,valor00001,temperature,16.84
1648414800000,2022-03-30T14:00:00+09:00,valor00001,temperature,17.05
1648414800000,2022-03-30T14:30:00+09:00,valor00001,temperature,17.08
1648414800000,2022-03-30T15:00:00+09:00,valor00001,temperature,17.12
1648414800000,2022-03-30T15:30:00+09:00,valor00001,temperature,17.04
1648414800000,2022-03-30T16:00:00+09:00,valor00001,temperature,16.95
1648414800000,2022-03-30T16:30:00+09:00,valor00001,temperature,16.68
1648414800000,2022-03-30T17:00:00+09:00,valor00001,temperature,16.41
1648414800000,2022-03-30T17:30:00+09:00,valor00001,temperature,15.73
1648414800000,2022-03-30T18:00:00+09:00,valor00001,temperature,15.06
1648414800000,2022-03-30T18:30:00+09:00,valor00001,temperature,14.15
1648414800000,2022-03-30T19:00:00+09:00,valor00001,temperature,13.25
1648414800000,2022-03-30T19:30:00+09:00,valor00001,temperature,12.76
1648414800000,2022-03-30T20:00:00+09:00,valor00001,temperature,12.28
1648414800000,2022-03-30T20:30:00+09:00,valor00001,temperature,11.84
1648414800000,2022-03-30T21:00:00+09:00,valor00001,temperature,11.41
1648414800000,2022-03-30T21:30:00+09:00,valor00001,temperature,11
1648414800000,2022-03-30T22:00:00+09:00,valor00001,temperature,10.58
1648414800000,2022-03-30T22:30:00+09:00,valor00001,temperature,10.18
1648414800000,2022-03-30T23:00:00+09:00,valor00001,temperature,9.77
1648414800000,2022-03-30T23:30:00+09:00,valor00001,temperature,9.4
1648501200000,2022-03-31T00:00:00+09:00,valor00001,temperature,9.88
1648501200000,2022-03-31T00:30:00+09:00,valor00001,temperature,9.92
1648501200000,2022-03-31T01:00:00+09:00,valor00001,temperature,9.96
1648501200000,2022-03-31T01:30:00+09:00,valor00001,temperature,9.95
1648501200000,2022-03-31T02:00:00+09:00,valor00001,temperature,9.95
1648501200000,2022-03-31T02:30:00+09:00,valor00001,temperature,9.97
1648501200000,2022-03-31T03:00:00+09:00,valor00001,temperature,9.99
1648501200000,2022-03-31T03:30:00+09:00,valor00001,temperature,10.01
1648501200000,2022-03-31T04:00:00+09:00,valor00001,temperature,10.03
1648501200000,2022-03-31T04:30:00+09:00,valor00001,temperature,10.04
1648501200000,2022-03-31T05:00:00+09:00,valor00001,temperature,10.06
1648501200000,2022-03-31T05:30:00+09:00,valor00001,temperature,10.05
1648501200000,2022-03-31T06:00:00+09:00,valor00001,temperature,10.04
1648501200000,2022-03-31T06:30:00+09:00,valor00001,temperature,10.32
1648501200000,2022-03-31T07:00:00+09:00,valor00001,temperature,10.61
1648501200000,2022-03-31T07:30:00+09:00,valor00001,temperature,11.22
1648501200000,2022-03-31T08:00:00+09:00,valor00001,temperature,11.83
1648501200000,2022-03-31T08:30:00+09:00,valor00001,temperature,12.46
1648501200000,2022-03-31T09:00:00+09:00,valor00001,temperature,13.08
1648501200000,2022-03-31T09:30:00+09:00,valor00001,temperature,13.97
1648501200000,2022-03-31T10:00:00+09:00,valor00001,temperature,14.87
1648501200000,2022-03-31T10:30:00+09:00,valor00001,temperature,14.83
1648501200000,2022-03-31T11:00:00+09:00,valor00001,temperature,14.79
1648501200000,2022-03-31T11:30:00+09:00,valor00001,temperature,14.62
1648501200000,2022-03-31T12:00:00+09:00,valor00001,temperature,14.44
1648501200000,2022-03-31T12:30:00+09:00,valor00001,temperature,14.71
1648501200000,2022-03-31T13:00:00+09:00,valor00001,temperature,14.98
1648501200000,2022-03-31T13:30:00+09:00,valor00001,temperature,15.01
1648501200000,2022-03-31T14:00:00+09:00,valor00001,temperature,15.04
1648501200000,2022-03-31T14:30:00+09:00,valor00001,temperature,14.91
1648501200000,2022-03-31T15:00:00+09:00,valor00001,temperature,14.77
1648501200000,2022-03-31T15:30:00+09:00,valor00001,temperature,14.52
1648501200000,2022-03-31T16:00:00+09:00,valor00001,temperature,14.28
1648501200000,2022-03-31T16:30:00+09:00,valor00001,temperature,13.53
1648501200000,2022-03-31T17:00:00+09:00,valor00001,temperature,12.78
1648501200000,2022-03-31T17:30:00+09:00,valor00001,temperature,11.77
1648501200000,2022-03-31T18:00:00+09:00,valor00001,temperature,10.76
1648501200000,2022-03-31T18:30:00+09:00,valor00001,temperature,10.05
1648501200000,2022-03-31T19:00:00+09:00,valor00001,temperature,9.33
1648501200000,2022-03-31T19:30:00+09:00,valor00001,temperature,8.84
1648501200000,2022-03-31T20:00:00+09:00,valor00001,temperature,8.35
1648501200000,2022-03-31T20:30:00+09:00,valor00001,temperature,7.98
1648501200000,2022-03-31T21:00:00+09:00,valor00001,temperature,7.61
1648501200000,2022-03-31T21:30:00+09:00,valor00001,temperature,7.35
1648501200000,2022-03-31T22:00:00+09:00,valor00001,temperature,7.08
1648501200000,2022-03-31T22:30:00+09:00,valor00001,temperature,6.85
1648501200000,2022-03-31T23:00:00+09:00,valor00001,temperature,6.62
1648501200000,2022-03-31T23:30:00+09:00,valor00001,temperature,6.31
1648587600000,2022-04-01T00:00:00+09:00,valor00001,temperature,7.05
1648587600000,2022-04-01T00:30:00+09:00,valor00001,temperature,6.8
1648587600000,2022-04-01T01:00:00+09:00,valor00001,temperature,6.54
1648587600000,2022-04-01T01:30:00+09:00,valor00001,temperature,6.24
1648587600000,2022-04-01T02:00:00+09:00,valor00001,temperature,5.94
1648587600000,2022-04-01T02:30:00+09:00,valor00001,temperature,5.7
1648587600000,2022-04-01T03:00:00+09:00,valor00001,temperature,5.45
1648587600000,2022-04-01T03:30:00+09:00,valor00001,temperature,5.22
1648587600000,2022-04-01T04:00:00+09:00,valor00001,temperature,4.98
1648587600000,2022-04-01T04:30:00+09:00,valor00001,temperature,4.74
1648587600000,2022-04-01T05:00:00+09:00,valor00001,temperature,4.51
1648587600000,2022-04-01T05:30:00+09:00,valor00001,temperature,4.25
1648587600000,2022-04-01T06:00:00+09:00,valor00001,temperature,3.98
1648587600000,2022-04-01T06:30:00+09:00,valor00001,temperature,3.96
1648587600000,2022-04-01T07:00:00+09:00,valor00001,temperature,3.94
1648587600000,2022-04-01T07:30:00+09:00,valor00001,temperature,4.42
1648587600000,2022-04-01T08:00:00+09:00,valor00001,temperature,4.89
1648587600000,2022-04-01T08:30:00+09:00,valor00001,temperature,5.47
1648587600000,2022-04-01T09:00:00+09:00,valor00001,temperature,6.04
1648587600000,2022-04-01T09:30:00+09:00,valor00001,temperature,6.55
1648587600000,2022-04-01T10:00:00+09:00,valor00001,temperature,7.05
1648587600000,2022-04-01T10:30:00+09:00,valor00001,temperature,7.48
1648587600000,2022-04-01T11:00:00+09:00,valor00001,temperature,7.91
1648587600000,2022-04-01T11:30:00+09:00,valor00001,temperature,8.23
1648587600000,2022-04-01T12:00:00+09:00,valor00001,temperature,8.56
1648587600000,2022-04-01T12:30:00+09:00,valor00001,temperature,8.75
1648587600000,2022-04-01T13:00:00+09:00,valor00001,temperature,8.94
1648587600000,2022-04-01T13:30:00+09:00,valor00001,temperature,8.94
1648587600000,2022-04-01T14:00:00+09:00,valor00001,temperature,8.95
1648587600000,2022-04-01T14:30:00+09:00,valor00001,temperature,8.76
1648587600000,2022-04-01T15:00:00+09:00,valor00001,temperature,8.58
1648587600000,2022-04-01T15:30:00+09:00,valor00001,temperature,8.2
1648587600000,2022-04-01T16:00:00+09:00,valor00001,temperature,7.83
1648587600000,2022-04-01T16:30:00+09:00,valor00001,temperature,7.28
1648587600000,2022-04-01T17:00:00+09:00,valor00001,temperature,6.73
1648587600000,2022-04-01T17:30:00+09:00,valor00001,temperature,6.04
1648587600000,2022-04-01T18:00:00+09:00,valor00001,temperature,5.35
1648587600000,2022-04-01T18:30:00+09:00,valor00001,temperature,4.87
1648587600000,2022-04-01T19:00:00+09:00,valor00001,temperature,4.38
1648587600000,2022-04-01T19:30:00+09:00,valor00001,temperature,4.07
1648587600000,2022-04-01T20:00:00+09:00,valor00001,temperature,3.75
1648587600000,2022-04-01T20:30:00+09:00,valor00001,temperature,3.51
1648587600000,2022-04-01T21:00:00+09:00,valor00001,temperature,3.26
1648587600000,2022-04-01T21:30:00+09:00,valor00001,temperature,3.04
1648587600000,2022-04-01T22:00:00+09:00,valor00001,temperature,2.81
1648587600000,2022-04-01T22:30:00+09:00,valor00001,temperature,2.55
1648587600000,2022-04-01T23:00:00+09:00,valor00001,temperature,2.29
1648587600000,2022-04-01T23:30:00+09:00,valor00001,temperature,1.98
1648674000000,2022-04-02T00:00:00+09:00,valor00001,temperature,1.58
1648674000000,2022-04-02T00:30:00+09:00,valor00001,temperature,1.29
1648674000000,2022-04-02T01:00:00+09:00,valor00001,temperature,1
1648674000000,2022-04-02T01:30:00+09:00,valor00001,temperature,0.7
1648674000000,2022-04-02T02:00:00+09:00,valor00001,temperature,0.4
1648674000000,2022-04-02T02:30:00+09:00,valor00001,temperature,0.15
1648674000000,2022-04-02T03:00:00+09:00,valor00001,temperature,-0.11
1648674000000,2022-04-02T03:30:00+09:00,valor00001,temperature,-0.31
1648674000000,2022-04-02T04:00:00+09:00,valor00001,temperature,-0.51
1648674000000,2022-04-02T04:30:00+09:00,valor00001,temperature,-0.72
1648674000000,2022-04-02T05:00:00+09:00,valor00001,temperature,-0.94
1648674000000,2022-04-02T05:30:00+09:00,valor00001,temperature,-1.08
1648674000000,2022-04-02T06:00:00+09:00,valor00001,temperature,-1.23
1648674000000,2022-04-02T06:30:00+09:00,valor00001,temperature,-0.36
1648674000000,2022-04-02T07:00:00+09:00,valor00001,temperature,0.52
1648674000000,2022-04-02T07:30:00+09:00,valor00001,temperature,1.8
1648674000000,2022-04-02T08:00:00+09:00,valor00001,temperature,3.09
1648674000000,2022-04-02T08:30:00+09:00,valor00001,temperature,4.29
1648674000000,2022-04-02T09:00:00+09:00,valor00001,temperature,5.48
1648674000000,2022-04-02T09:30:00+09:00,valor00001,temperature,6.49
1648674000000,2022-04-02T10:00:00+09:00,valor00001,temperature,7.5
1648674000000,2022-04-02T10:30:00+09:00,valor00001,temperature,8.2
1648674000000,2022-04-02T11:00:00+09:00,valor00001,temperature,8.89
1648674000000,2022-04-02T11:30:00+09:00,valor00001,temperature,9.52
1648674000000,2022-04-02T12:00:00+09:00,valor00001,temperature,10.15
1648674000000,2022-04-02T12:30:00+09:00,valor00001,temperature,10.62
1648674000000,2022-04-02T13:00:00+09:00,valor00001,temperature,11.09
1648674000000,2022-04-02T13:30:00+09:00,valor00001,temperature,11.34
1648674000000,2022-04-02T14:00:00+09:00,valor00001,temperature,11.6
1648674000000,2022-04-02T14:30:00+09:00,valor00001,temperature,11.62
1648674000000,2022-04-02T15:00:00+09:00,valor00001,temperature,11.65
1648674000000,2022-04-02T15:30:00+09:00,valor00001,temperature,11.5
1648674000000,2022-04-02T16:00:00+09:00,valor00001,temperature,11.34
1648674000000,2022-04-02T16:30:00+09:00,valor00001,temperature,10.98
1648674000000,2022-04-02T17:00:00+09:00,valor00001,temperature,10.62
1648674000000,2022-04-02T17:30:00+09:00,valor00001,temperature,9.84
1648674000000,2022-04-02T18:00:00+09:00,valor00001,temperature,9.06
1648674000000,2022-04-02T18:30:00+09:00,valor00001,temperature,7.93
1648674000000,2022-04-02T19:00:00+09:00,valor00001,temperature,6.8
1648674000000,2022-04-02T19:30:00+09:00,valor00001,temperature,6.24
1648674000000,2022-04-02T20:00:00+09:00,valor00001,temperature,5.67
1648674000000,2022-04-02T20:30:00+09:00,valor00001,temperature,5.34
1648674000000,2022-04-02T21:00:00+09:00,valor00001,temperature,5
1648674000000,2022-04-02T21:30:00+09:00,valor00001,temperature,4.75
1648674000000,2022-04-02T22:00:00+09:00,valor00001,temperature,4.5
1648674000000,2022-04-02T22:30:00+09:00,valor00001,temperature,4.33
1648674000000,2022-04-02T23:00:00+09:00,valor00001,temperature,4.16
1648674000000,2022-04-02T23:30:00+09:00,valor00001,temperature,4
1648760400000,2022-04-03T00:00:00+09:00,valor00001,temperature,5.95
1648760400000,2022-04-03T00:30:00+09:00,valor00001,temperature,5.9
1648760400000,2022-04-03T01:00:00+09:00,valor00001,temperature,5.85
1648760400000,2022-04-03T01:30:00+09:00,valor00001,temperature,5.87
1648760400000,2022-04-03T02:00:00+09:00,valor00001,temperature,5.89
1648760400000,2022-04-03T02:30:00+09:00,valor00001,temperature,5.82
1648760400000,2022-04-03T03:00:00+09:00,valor00001,temperature,5.76
1648760400000,2022-04-03T03:30:00+09:00,valor00001,temperature,5.66
1648760400000,2022-04-03T04:00:00+09:00,valor00001,temperature,5.56
1648760400000,2022-04-03T04:30:00+09:00,valor00001,temperature,5.42
1648760400000,2022-04-03T05:00:00+09:00,valor00001,temperature,5.28
1648760400000,2022-04-03T05:30:00+09:00,valor00001,temperature,5.13
1648760400000,2022-04-03T06:00:00+09:00,valor00001,temperature,4.97
1648760400000,2022-04-03T06:30:00+09:00,valor00001,temperature,5.29
1648760400000,2022-04-03T07:00:00+09:00,valor00001,temperature,5.61
1648760400000,2022-04-03T07:30:00+09:00,valor00001,temperature,6.38
1648760400000,2022-04-03T08:00:00+09:00,valor00001,temperature,7.14
1648760400000,2022-04-03T08:30:00+09:00,valor00001,temperature,7.8
1648760400000,2022-04-03T09:00:00+09:00,valor00001,temperature,8.45
1648760400000,2022-04-03T09:30:00+09:00,valor00001,temperature,8.96
1648760400000,2022-04-03T10:00:00+09:00,valor00001,temperature,9.47
1648760400000,2022-04-03T10:30:00+09:00,valor00001,temperature,9.86
1648760400000,2022-04-03T11:00:00+09:00,valor00001,temperature,10.25
1648760400000,2022-04-03T11:30:00+09:00,valor00001,temperature,10.61
1648760400000,2022-04-03T12:00:00+09:00,valor00001,temperature,10.97
1648760400000,2022-04-03T12:30:00+09:00,valor00001,temperature,11.29
1648760400000,2022-04-03T13:00:00+09:00,valor00001,temperature,11.61
1648760400000,2022-04-03T13:30:00+09:00,valor00001,temperature,11.79
1648760400000,2022-04-03T14:00:00+09:00,valor00001,temperature,11.97
1648760400000,2022-04-03T14:30:00+09:00,valor00001,temperature,12.01
1648760400000,2022-04-03T15:00:00+09:00,valor00001,temperature,12.04
1648760400000,2022-04-03T15:30:00+09:00,valor00001,temperature,11.94
1648760400000,2022-04-03T16:00:00+09:00,valor00001,temperature,11.84
1648760400000,2022-04-03T16:30:00+09:00,valor00001,temperature,11.61
1648760400000,2022-04-03T17:00:00+09:00,valor00001,temperature,11.38
1648760400000,2022-04-03T17:30:00+09:00,valor00001,temperature,10.93
1648760400000,2022-04-03T18:00:00+09:00,valor00001,temperature,10.49
1648760400000,2022-04-03T18:30:00+09:00,valor00001,temperature,9.86
1648760400000,2022-04-03T19:00:00+09:00,valor00001,temperature,9.24
1648760400000,2022-04-03T19:30:00+09:00,valor00001,temperature,8.76
1648760400000,2022-04-03T20:00:00+09:00,valor00001,temperature,8.28
1648760400000,2022-04-03T20:30:00+09:00,valor00001,temperature,8.03
1648760400000,2022-04-03T21:00:00+09:00,valor00001,temperature,7.77
1648760400000,2022-04-03T21:30:00+09:00,valor00001,temperature,7.64
1648760400000,2022-04-03T22:00:00+09:00,valor00001,temperature,7.52
1648760400000,2022-04-03T22:30:00+09:00,valor00001,temperature,7.46
1648760400000,2022-04-03T23:00:00+09:00,valor00001,temperature,7.4
1648760400000,2022-04-03T23:30:00+09:00,valor00001,temperature,7.31
1648846800000,2022-04-04T00:00:00+09:00,valor00001,temperature,7.46
1648846800000,2022-04-04T00:30:00+09:00,valor00001,temperature,7.35
1648846800000,2022-04-04T01:00:00+09:00,valor00001,temperature,7.24
