"time","datetime","location","element","solar(W/m2)"
1648242000000,2022-03-28T15:30:00+09:00,yaoko00006,solar,4690.4
1648242000000,2022-03-28T16:00:00+09:00,yaoko00006,solar,3682.01
1648242000000,2022-03-28T16:30:00+09:00,yaoko00006,solar,2737.75
1648242000000,2022-03-28T17:00:00+09:00,yaoko00006,solar,1781.05
1648242000000,2022-03-28T17:30:00+09:00,yaoko00006,solar,772.08
1648242000000,2022-03-28T18:00:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T18:30:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T19:00:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T19:30:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T20:00:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T20:30:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T21:00:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T21:30:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T22:00:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T22:30:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T23:00:00+09:00,yaoko00006,solar,0
1648242000000,2022-03-28T23:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T00:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T00:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T01:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T01:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T02:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T02:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T03:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T03:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T04:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T04:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T05:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T05:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T06:00:00+09:00,yaoko00006,solar,716.04
1648328400000,2022-03-29T06:30:00+09:00,yaoko00006,solar,1557.52
1648328400000,2022-03-29T07:00:00+09:00,yaoko00006,solar,2264.03
1648328400000,2022-03-29T07:30:00+09:00,yaoko00006,solar,2853.54
1648328400000,2022-03-29T08:00:00+09:00,yaoko00006,solar,3309.69
1648328400000,2022-03-29T08:30:00+09:00,yaoko00006,solar,3867.06
1648328400000,2022-03-29T09:00:00+09:00,yaoko00006,solar,4358.26
1648328400000,2022-03-29T09:30:00+09:00,yaoko00006,solar,4832.36
1648328400000,2022-03-29T10:00:00+09:00,yaoko00006,solar,5241.48
1648328400000,2022-03-29T10:30:00+09:00,yaoko00006,solar,5180.4
1648328400000,2022-03-29T11:00:00+09:00,yaoko00006,solar,5007.62
1648328400000,2022-03-29T11:30:00+09:00,yaoko00006,solar,5279.57
1648328400000,2022-03-29T12:00:00+09:00,yaoko00006,solar,5468.32
1648328400000,2022-03-29T12:30:00+09:00,yaoko00006,solar,5350.94
1648328400000,2022-03-29T13:00:00+09:00,yaoko00006,solar,5148.75
1648328400000,2022-03-29T13:30:00+09:00,yaoko00006,solar,4785.59
1648328400000,2022-03-29T14:00:00+09:00,yaoko00006,solar,4362.39
1648328400000,2022-03-29T14:30:00+09:00,yaoko00006,solar,3895.35
1648328400000,2022-03-29T15:00:00+09:00,yaoko00006,solar,3382.37
1648328400000,2022-03-29T15:30:00+09:00,yaoko00006,solar,3091.55
1648328400000,2022-03-29T16:00:00+09:00,yaoko00006,solar,2681.43
1648328400000,2022-03-29T16:30:00+09:00,yaoko00006,solar,2179.91
1648328400000,2022-03-29T17:00:00+09:00,yaoko00006,solar,1547.93
1648328400000,2022-03-29T17:30:00+09:00,yaoko00006,solar,664.09
1648328400000,2022-03-29T18:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T18:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T19:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T19:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T20:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T20:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T21:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T21:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T22:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T22:30:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T23:00:00+09:00,yaoko00006,solar,0
1648328400000,2022-03-29T23:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T00:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T00:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T01:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T01:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T02:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T02:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T03:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T03:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T04:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T04:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T05:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T05:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T06:00:00+09:00,yaoko00006,solar,433.67
1648414800000,2022-03-30T06:30:00+09:00,yaoko00006,solar,1024.88
1648414800000,2022-03-30T07:00:00+09:00,yaoko00006,solar,1668.58
1648414800000,2022-03-30T07:30:00+09:00,yaoko00006,solar,2276.99
1648414800000,2022-03-30T08:00:00+09:00,yaoko00006,solar,2874.91
1648414800000,2022-03-30T08:30:00+09:00,yaoko00006,solar,3331.68
1648414800000,2022-03-30T09:00:00+09:00,yaoko00006,solar,3708.03
1648414800000,2022-03-30T09:30:00+09:00,yaoko00006,solar,4006.38
1648414800000,2022-03-30T10:00:00+09:00,yaoko00006,solar,4227.85
1648414800000,2022-03-30T10:30:00+09:00,yaoko00006,solar,4468.68
1648414800000,2022-03-30T11:00:00+09:00,yaoko00006,solar,4637.8
1648414800000,2022-03-30T11:30:00+09:00,yaoko00006,solar,4872.3
1648414800000,2022-03-30T12:00:00+09:00,yaoko00006,solar,5036.16
1648414800000,2022-03-30T12:30:00+09:00,yaoko00006,solar,5207.38
1648414800000,2022-03-30T13:00:00+09:00,yaoko00006,solar,5295.14
1648414800000,2022-03-30T13:30:00+09:00,yaoko00006,solar,4946.58
1648414800000,2022-03-30T14:00:00+09:00,yaoko00006,solar,4532.61
1648414800000,2022-03-30T14:30:00+09:00,yaoko00006,solar,4053.26
1648414800000,2022-03-30T15:00:00+09:00,yaoko00006,solar,3529.28
1648414800000,2022-03-30T15:30:00+09:00,yaoko00006,solar,3080.45
1648414800000,2022-03-30T16:00:00+09:00,yaoko00006,solar,2558.62
1648414800000,2022-03-30T16:30:00+09:00,yaoko00006,solar,2024.4
1648414800000,2022-03-30T17:00:00+09:00,yaoko00006,solar,1399.9
1648414800000,2022-03-30T17:30:00+09:00,yaoko00006,solar,579.72
1648414800000,2022-03-30T18:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T18:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T19:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T19:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T20:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T20:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T21:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T21:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T22:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T22:30:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T23:00:00+09:00,yaoko00006,solar,0
1648414800000,2022-03-30T23:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T00:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T00:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T01:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T01:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T02:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T02:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T03:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T03:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T04:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T04:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T05:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T05:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T06:00:00+09:00,yaoko00006,solar,300.56
1648501200000,2022-03-31T06:30:00+09:00,yaoko00006,solar,610.72
1648501200000,2022-03-31T07:00:00+09:00,yaoko00006,solar,931.45
1648501200000,2022-03-31T07:30:00+09:00,yaoko00006,solar,1238.56
1648501200000,2022-03-31T08:00:00+09:00,yaoko00006,solar,1526.82
1648501200000,2022-03-31T08:30:00+09:00,yaoko00006,solar,1791.28
1648501200000,2022-03-31T09:00:00+09:00,yaoko00006,solar,2027.42
1648501200000,2022-03-31T09:30:00+09:00,yaoko00006,solar,2231.2
1648501200000,2022-03-31T10:00:00+09:00,yaoko00006,solar,2399.14
1648501200000,2022-03-31T10:30:00+09:00,yaoko00006,solar,3195.25
1648501200000,2022-03-31T11:00:00+09:00,yaoko00006,solar,4688.64
1648501200000,2022-03-31T11:30:00+09:00,yaoko00006,solar,6037.31
1648501200000,2022-03-31T12:00:00+09:00,yaoko00006,solar,7277.83
1648501200000,2022-03-31T12:30:00+09:00,yaoko00006,solar,6852.86
1648501200000,2022-03-31T13:00:00+09:00,yaoko00006,solar,6266.93
1648501200000,2022-03-31T13:30:00+09:00,yaoko00006,solar,4897.04
1648501200000,2022-03-31T14:00:00+09:00,yaoko00006,solar,3503.91
1648501200000,2022-03-31T14:30:00+09:00,yaoko00006,solar,2513.24
1648501200000,2022-03-31T15:00:00+09:00,yaoko00006,solar,1821.39
1648501200000,2022-03-31T15:30:00+09:00,yaoko00006,solar,1560.12
1648501200000,2022-03-31T16:00:00+09:00,yaoko00006,solar,1274.48
1648501200000,2022-03-31T16:30:00+09:00,yaoko00006,solar,969.37
1648501200000,2022-03-31T17:00:00+09:00,yaoko00006,solar,650
1648501200000,2022-03-31T17:30:00+09:00,yaoko00006,solar,321.84
1648501200000,2022-03-31T18:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T18:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T19:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T19:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T20:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T20:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T21:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T21:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T22:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T22:30:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T23:00:00+09:00,yaoko00006,solar,0
1648501200000,2022-03-31T23:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T00:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T00:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T01:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T01:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T02:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T02:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T03:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T03:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T04:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T04:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T05:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T05:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T06:00:00+09:00,yaoko00006,solar,626.66
1648587600000,2022-04-01T06:30:00+09:00,yaoko00006,solar,1486.73
1648587600000,2022-04-01T07:00:00+09:00,yaoko00006,solar,2501.74
1648587600000,2022-04-01T07:30:00+09:00,yaoko00006,solar,3720.04
1648587600000,2022-04-01T08:00:00+09:00,yaoko00006,solar,5075.6
1648587600000,2022-04-01T08:30:00+09:00,yaoko00006,solar,6377.32
1648587600000,2022-04-01T09:00:00+09:00,yaoko00006,solar,7572.37
1648587600000,2022-04-01T09:30:00+09:00,yaoko00006,solar,8326.65
1648587600000,2022-04-01T10:00:00+09:00,yaoko00006,solar,8947.9
1648587600000,2022-04-01T10:30:00+09:00,yaoko00006,solar,9425.47
1648587600000,2022-04-01T11:00:00+09:00,yaoko00006,solar,9751.2
1648587600000,2022-04-01T11:30:00+09:00,yaoko00006,solar,9799.21
1648587600000,2022-04-01T12:00:00+09:00,yaoko00006,solar,9579.02
1648587600000,2022-04-01T12:30:00+09:00,yaoko00006,solar,9229
1648587600000,2022-04-01T13:00:00+09:00,yaoko00006,solar,8739.58
1648587600000,2022-04-01T13:30:00+09:00,yaoko00006,solar,8309.17
1648587600000,2022-04-01T14:00:00+09:00,yaoko00006,solar,7745.66
1648587600000,2022-04-01T14:30:00+09:00,yaoko00006,solar,7362.28
1648587600000,2022-04-01T15:00:00+09:00,yaoko00006,solar,6790.11
1648587600000,2022-04-01T15:30:00+09:00,yaoko00006,solar,5820.28
1648587600000,2022-04-01T16:00:00+09:00,yaoko00006,solar,4760.29
1648587600000,2022-04-01T16:30:00+09:00,yaoko00006,solar,3628.28
1648587600000,2022-04-01T17:00:00+09:00,yaoko00006,solar,2443.62
1648587600000,2022-04-01T17:30:00+09:00,yaoko00006,solar,1226.58
1648587600000,2022-04-01T18:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T18:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T19:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T19:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T20:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T20:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T21:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T21:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T22:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T22:30:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T23:00:00+09:00,yaoko00006,solar,0
1648587600000,2022-04-01T23:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T00:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T00:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T01:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T01:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T02:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T02:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T03:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T03:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T04:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T04:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T05:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T05:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T06:00:00+09:00,yaoko00006,solar,1077
1648674000000,2022-04-02T06:30:00+09:00,yaoko00006,solar,2215.07
1648674000000,2022-04-02T07:00:00+09:00,yaoko00006,solar,3334.22
1648674000000,2022-04-02T07:30:00+09:00,yaoko00006,solar,4432.12
1648674000000,2022-04-02T08:00:00+09:00,yaoko00006,solar,5480.49
1648674000000,2022-04-02T08:30:00+09:00,yaoko00006,solar,6382.53
1648674000000,2022-04-02T09:00:00+09:00,yaoko00006,solar,7177.73
1648674000000,2022-04-02T09:30:00+09:00,yaoko00006,solar,7755.42
1648674000000,2022-04-02T10:00:00+09:00,yaoko00006,solar,8188.42
1648674000000,2022-04-02T10:30:00+09:00,yaoko00006,solar,8491.83
1648674000000,2022-04-02T11:00:00+09:00,yaoko00006,solar,8648.15
1648674000000,2022-04-02T11:30:00+09:00,yaoko00006,solar,8861.35
1648674000000,2022-04-02T12:00:00+09:00,yaoko00006,solar,8933.16
1648674000000,2022-04-02T12:30:00+09:00,yaoko00006,solar,8860.3
1648674000000,2022-04-02T13:00:00+09:00,yaoko00006,solar,8641.96
1648674000000,2022-04-02T13:30:00+09:00,yaoko00006,solar,8374.9
1648674000000,2022-04-02T14:00:00+09:00,yaoko00006,solar,7955.61
1648674000000,2022-04-02T14:30:00+09:00,yaoko00006,solar,7553.33
1648674000000,2022-04-02T15:00:00+09:00,yaoko00006,solar,6818.57
1648674000000,2022-04-02T15:30:00+09:00,yaoko00006,solar,5848.83
1648674000000,2022-04-02T16:00:00+09:00,yaoko00006,solar,4789.21
1648674000000,2022-04-02T16:30:00+09:00,yaoko00006,solar,3616.34
1648674000000,2022-04-02T17:00:00+09:00,yaoko00006,solar,2353.79
1648674000000,2022-04-02T17:30:00+09:00,yaoko00006,solar,1105.83
1648674000000,2022-04-02T18:00:00+09:00,yaoko00006,solar,25.05
1648674000000,2022-04-02T18:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T19:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T19:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T20:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T20:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T21:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T21:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T22:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T22:30:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T23:00:00+09:00,yaoko00006,solar,0
1648674000000,2022-04-02T23:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T00:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T00:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T01:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T01:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T02:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T02:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T03:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T03:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T04:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T04:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T05:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T05:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T06:00:00+09:00,yaoko00006,solar,1218.87
1648760400000,2022-04-03T06:30:00+09:00,yaoko00006,solar,2434.72
1648760400000,2022-04-03T07:00:00+09:00,yaoko00006,solar,3619.88
1648760400000,2022-04-03T07:30:00+09:00,yaoko00006,solar,4754.08
1648760400000,2022-04-03T08:00:00+09:00,yaoko00006,solar,5817.91
1648760400000,2022-04-03T08:30:00+09:00,yaoko00006,solar,6793.18
1648760400000,2022-04-03T09:00:00+09:00,yaoko00006,solar,7663.18
1648760400000,2022-04-03T09:30:00+09:00,yaoko00006,solar,8413.04
1648760400000,2022-04-03T10:00:00+09:00,yaoko00006,solar,9029.93
1648760400000,2022-04-03T10:30:00+09:00,yaoko00006,solar,9503.28
1648760400000,2022-04-03T11:00:00+09:00,yaoko00006,solar,9825.01
1648760400000,2022-04-03T11:30:00+09:00,yaoko00006,solar,9989.61
1648760400000,2022-04-03T12:00:00+09:00,yaoko00006,solar,9994.26
1648760400000,2022-04-03T12:30:00+09:00,yaoko00006,solar,9838.87
1648760400000,2022-04-03T13:00:00+09:00,yaoko00006,solar,9526.12
1648760400000,2022-04-03T13:30:00+09:00,yaoko00006,solar,9061.35
1648760400000,2022-04-03T14:00:00+09:00,yaoko00006,solar,8452.51
1648760400000,2022-04-03T14:30:00+09:00,yaoko00006,solar,7710.02
1648760400000,2022-04-03T15:00:00+09:00,yaoko00006,solar,6846.59
1648760400000,2022-04-03T15:30:00+09:00,yaoko00006,solar,5839.25
1648760400000,2022-04-03T16:00:00+09:00,yaoko00006,solar,4630.97
1648760400000,2022-04-03T16:30:00+09:00,yaoko00006,solar,3343.9
1648760400000,2022-04-03T17:00:00+09:00,yaoko00006,solar,2135.22
1648760400000,2022-04-03T17:30:00+09:00,yaoko00006,solar,1052.12
1648760400000,2022-04-03T18:00:00+09:00,yaoko00006,solar,49.88
1648760400000,2022-04-03T18:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T19:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T19:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T20:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T20:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T21:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T21:30:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T22:00:00+09:00,yaoko00006,solar,0
1648760400000,2022-04-03T22:30:00+09:00,yaoko00006,solar,0
