"time","datetime","location","element","solar(W/m2)"
1648242000000,2022-03-28T00:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T01:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T01:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T02:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T02:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T03:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T03:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T04:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T04:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T05:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T05:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T06:00:00+09:00,valor00002,solar,393.29
1648242000000,2022-03-28T06:30:00+09:00,valor00002,solar,1562.44
1648242000000,2022-03-28T07:00:00+09:00,valor00002,solar,2754.18
1648242000000,2022-03-28T07:30:00+09:00,valor00002,solar,3893.73
1648242000000,2022-03-28T08:00:00+09:00,valor00002,solar,4983.05
1648242000000,2022-03-28T08:30:00+09:00,valor00002,solar,5999.85
1648242000000,2022-03-28T09:00:00+09:00,valor00002,solar,6928
1648242000000,2022-03-28T09:30:00+09:00,valor00002,solar,7570.59
1648242000000,2022-03-28T10:00:00+09:00,valor00002,solar,8061.71
1648242000000,2022-03-28T10:30:00+09:00,valor00002,solar,8625.53
1648242000000,2022-03-28T11:00:00+09:00,valor00002,solar,9053.41
1648242000000,2022-03-28T11:30:00+09:00,valor00002,solar,8878.29
1648242000000,2022-03-28T12:00:00+09:00,valor00002,solar,8544.45
1648242000000,2022-03-28T12:30:00+09:00,valor00002,solar,8369
1648242000000,2022-03-28T13:00:00+09:00,valor00002,solar,8059.08
1648242000000,2022-03-28T13:30:00+09:00,valor00002,solar,7732.08
1648242000000,2022-03-28T14:00:00+09:00,valor00002,solar,7276.17
1648242000000,2022-03-28T14:30:00+09:00,valor00002,solar,6748.79
1648242000000,2022-03-28T15:00:00+09:00,valor00002,solar,6098.55
1648242000000,2022-03-28T15:30:00+09:00,valor00002,solar,5417.09
1648242000000,2022-03-28T16:00:00+09:00,valor00002,solar,4605.18
1648242000000,2022-03-28T16:30:00+09:00,valor00002,solar,3528.5
1648242000000,2022-03-28T17:00:00+09:00,valor00002,solar,2431
1648242000000,2022-03-28T17:30:00+09:00,valor00002,solar,1351.91
1648242000000,2022-03-28T18:00:00+09:00,valor00002,solar,261.1
1648242000000,2022-03-28T18:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T19:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T19:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T20:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T20:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T21:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T21:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T22:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T22:30:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T23:00:00+09:00,valor00002,solar,0
1648242000000,2022-03-28T23:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T00:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T00:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T01:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T01:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T02:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T02:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T03:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T03:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T04:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T04:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T05:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T05:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T06:00:00+09:00,valor00002,solar,195.86
1648328400000,2022-03-29T06:30:00+09:00,valor00002,solar,700.71
1648328400000,2022-03-29T07:00:00+09:00,valor00002,solar,1205.5
1648328400000,2022-03-29T07:30:00+09:00,valor00002,solar,1777.84
1648328400000,2022-03-29T08:00:00+09:00,valor00002,solar,2373.56
1648328400000,2022-03-29T08:30:00+09:00,valor00002,solar,2961.64
1648328400000,2022-03-29T09:00:00+09:00,valor00002,solar,3538.31
1648328400000,2022-03-29T09:30:00+09:00,valor00002,solar,4269.63
1648328400000,2022-03-29T10:00:00+09:00,valor00002,solar,4998.55
1648328400000,2022-03-29T10:30:00+09:00,valor00002,solar,5749.51
1648328400000,2022-03-29T11:00:00+09:00,valor00002,solar,6432.02
1648328400000,2022-03-29T11:30:00+09:00,valor00002,solar,6061.91
1648328400000,2022-03-29T12:00:00+09:00,valor00002,solar,5614.64
1648328400000,2022-03-29T12:30:00+09:00,valor00002,solar,4541.03
1648328400000,2022-03-29T13:00:00+09:00,valor00002,solar,3577.54
1648328400000,2022-03-29T13:30:00+09:00,valor00002,solar,2489.38
1648328400000,2022-03-29T14:00:00+09:00,valor00002,solar,2312.87
1648328400000,2022-03-29T14:30:00+09:00,valor00002,solar,2124.85
1648328400000,2022-03-29T15:00:00+09:00,valor00002,solar,1902.35
1648328400000,2022-03-29T15:30:00+09:00,valor00002,solar,1649.19
1648328400000,2022-03-29T16:00:00+09:00,valor00002,solar,1531.11
1648328400000,2022-03-29T16:30:00+09:00,valor00002,solar,1542.9
1648328400000,2022-03-29T17:00:00+09:00,valor00002,solar,1333.9
1648328400000,2022-03-29T17:30:00+09:00,valor00002,solar,695.86
1648328400000,2022-03-29T18:00:00+09:00,valor00002,solar,135.2
1648328400000,2022-03-29T18:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T19:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T19:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T20:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T20:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T21:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T21:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T22:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T22:30:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T23:00:00+09:00,valor00002,solar,0
1648328400000,2022-03-29T23:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T00:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T00:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T01:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T01:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T02:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T02:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T03:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T03:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T04:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T04:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T05:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T05:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T06:00:00+09:00,valor00002,solar,207.83
1648414800000,2022-03-30T06:30:00+09:00,valor00002,solar,731.73
1648414800000,2022-03-30T07:00:00+09:00,valor00002,solar,1326.08
1648414800000,2022-03-30T07:30:00+09:00,valor00002,solar,1909.06
1648414800000,2022-03-30T08:00:00+09:00,valor00002,solar,2489.6
1648414800000,2022-03-30T08:30:00+09:00,valor00002,solar,2875.5
1648414800000,2022-03-30T09:00:00+09:00,valor00002,solar,3190.32
1648414800000,2022-03-30T09:30:00+09:00,valor00002,solar,3613.57
1648414800000,2022-03-30T10:00:00+09:00,valor00002,solar,3992.38
1648414800000,2022-03-30T10:30:00+09:00,valor00002,solar,4441.31
1648414800000,2022-03-30T11:00:00+09:00,valor00002,solar,4846.82
1648414800000,2022-03-30T11:30:00+09:00,valor00002,solar,4730.77
1648414800000,2022-03-30T12:00:00+09:00,valor00002,solar,4531.33
1648414800000,2022-03-30T12:30:00+09:00,valor00002,solar,4660.43
1648414800000,2022-03-30T13:00:00+09:00,valor00002,solar,4756.48
1648414800000,2022-03-30T13:30:00+09:00,valor00002,solar,5123.45
1648414800000,2022-03-30T14:00:00+09:00,valor00002,solar,5364.25
1648414800000,2022-03-30T14:30:00+09:00,valor00002,solar,5339.94
1648414800000,2022-03-30T15:00:00+09:00,valor00002,solar,5164.65
1648414800000,2022-03-30T15:30:00+09:00,valor00002,solar,4643.24
1648414800000,2022-03-30T16:00:00+09:00,valor00002,solar,4002.07
1648414800000,2022-03-30T16:30:00+09:00,valor00002,solar,3239.35
1648414800000,2022-03-30T17:00:00+09:00,valor00002,solar,2363.73
1648414800000,2022-03-30T17:30:00+09:00,valor00002,solar,1334.78
1648414800000,2022-03-30T18:00:00+09:00,valor00002,solar,300.73
1648414800000,2022-03-30T18:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T19:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T19:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T20:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T20:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T21:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T21:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T22:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T22:30:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T23:00:00+09:00,valor00002,solar,0
1648414800000,2022-03-30T23:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T00:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T00:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T01:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T01:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T02:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T02:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T03:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T03:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T04:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T04:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T05:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T05:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T06:00:00+09:00,valor00002,solar,162.44
1648501200000,2022-03-31T06:30:00+09:00,valor00002,solar,495.09
1648501200000,2022-03-31T07:00:00+09:00,valor00002,solar,821.57
1648501200000,2022-03-31T07:30:00+09:00,valor00002,solar,1136.29
1648501200000,2022-03-31T08:00:00+09:00,valor00002,solar,1574.62
1648501200000,2022-03-31T08:30:00+09:00,valor00002,solar,2431.09
1648501200000,2022-03-31T09:00:00+09:00,valor00002,solar,3587.06
1648501200000,2022-03-31T09:30:00+09:00,valor00002,solar,3953.55
1648501200000,2022-03-31T10:00:00+09:00,valor00002,solar,4248.67
1648501200000,2022-03-31T10:30:00+09:00,valor00002,solar,3690.05
1648501200000,2022-03-31T11:00:00+09:00,valor00002,solar,3256.62
1648501200000,2022-03-31T11:30:00+09:00,valor00002,solar,3350.94
1648501200000,2022-03-31T12:00:00+09:00,valor00002,solar,3387.59
1648501200000,2022-03-31T12:30:00+09:00,valor00002,solar,2703.62
1648501200000,2022-03-31T13:00:00+09:00,valor00002,solar,2590.61
1648501200000,2022-03-31T13:30:00+09:00,valor00002,solar,2479.9
1648501200000,2022-03-31T14:00:00+09:00,valor00002,solar,2329.06
1648501200000,2022-03-31T14:30:00+09:00,valor00002,solar,2140.67
1648501200000,2022-03-31T15:00:00+09:00,valor00002,solar,1917.95
1648501200000,2022-03-31T15:30:00+09:00,valor00002,solar,1664.71
1648501200000,2022-03-31T16:00:00+09:00,valor00002,solar,1385.29
1648501200000,2022-03-31T16:30:00+09:00,valor00002,solar,1084.47
1648501200000,2022-03-31T17:00:00+09:00,valor00002,solar,1027.98
1648501200000,2022-03-31T17:30:00+09:00,valor00002,solar,815.1
1648501200000,2022-03-31T18:00:00+09:00,valor00002,solar,258.29
1648501200000,2022-03-31T18:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T19:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T19:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T20:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T20:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T21:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T21:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T22:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T22:30:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T23:00:00+09:00,valor00002,solar,0
1648501200000,2022-03-31T23:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T00:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T00:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T01:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T01:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T02:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T02:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T03:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T03:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T04:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T04:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T05:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T05:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T06:00:00+09:00,valor00002,solar,563.02
1648587600000,2022-04-01T06:30:00+09:00,valor00002,solar,1707.49
1648587600000,2022-04-01T07:00:00+09:00,valor00002,solar,2952.05
1648587600000,2022-04-01T07:30:00+09:00,valor00002,solar,4221.42
1648587600000,2022-04-01T08:00:00+09:00,valor00002,solar,5373.49
1648587600000,2022-04-01T08:30:00+09:00,valor00002,solar,6387.65
1648587600000,2022-04-01T09:00:00+09:00,valor00002,solar,7110.34
1648587600000,2022-04-01T09:30:00+09:00,valor00002,solar,7533.67
1648587600000,2022-04-01T10:00:00+09:00,valor00002,solar,7771.45
1648587600000,2022-04-01T10:30:00+09:00,valor00002,solar,8037.03
1648587600000,2022-04-01T11:00:00+09:00,valor00002,solar,8152.88
1648587600000,2022-04-01T11:30:00+09:00,valor00002,solar,8220.53
1648587600000,2022-04-01T12:00:00+09:00,valor00002,solar,8151.64
1648587600000,2022-04-01T12:30:00+09:00,valor00002,solar,8093.12
1648587600000,2022-04-01T13:00:00+09:00,valor00002,solar,7903.02
1648587600000,2022-04-01T13:30:00+09:00,valor00002,solar,7892.07
1648587600000,2022-04-01T14:00:00+09:00,valor00002,solar,7719.63
1648587600000,2022-04-01T14:30:00+09:00,valor00002,solar,7495.8
1648587600000,2022-04-01T15:00:00+09:00,valor00002,solar,7076.05
1648587600000,2022-04-01T15:30:00+09:00,valor00002,solar,6207.79
1648587600000,2022-04-01T16:00:00+09:00,valor00002,solar,5170.77
1648587600000,2022-04-01T16:30:00+09:00,valor00002,solar,4054.58
1648587600000,2022-04-01T17:00:00+09:00,valor00002,solar,2878.32
1648587600000,2022-04-01T17:30:00+09:00,valor00002,solar,1662.12
1648587600000,2022-04-01T18:00:00+09:00,valor00002,solar,426.78
1648587600000,2022-04-01T18:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T19:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T19:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T20:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T20:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T21:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T21:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T22:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T22:30:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T23:00:00+09:00,valor00002,solar,0
1648587600000,2022-04-01T23:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T00:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T00:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T01:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T01:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T02:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T02:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T03:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T03:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T04:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T04:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T05:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T05:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T06:00:00+09:00,valor00002,solar,644.05
1648674000000,2022-04-02T06:30:00+09:00,valor00002,solar,1734.79
1648674000000,2022-04-02T07:00:00+09:00,valor00002,solar,2787.84
1648674000000,2022-04-02T07:30:00+09:00,valor00002,solar,3788.11
1648674000000,2022-04-02T08:00:00+09:00,valor00002,solar,4717.97
1648674000000,2022-04-02T08:30:00+09:00,valor00002,solar,5544.98
1648674000000,2022-04-02T09:00:00+09:00,valor00002,solar,6268.24
1648674000000,2022-04-02T09:30:00+09:00,valor00002,solar,6935.27
1648674000000,2022-04-02T10:00:00+09:00,valor00002,solar,7489.41
1648674000000,2022-04-02T10:30:00+09:00,valor00002,solar,7739.5
1648674000000,2022-04-02T11:00:00+09:00,valor00002,solar,7847.59
1648674000000,2022-04-02T11:30:00+09:00,valor00002,solar,7735.49
1648674000000,2022-04-02T12:00:00+09:00,valor00002,solar,7499.83
1648674000000,2022-04-02T12:30:00+09:00,valor00002,solar,7507.8
1648674000000,2022-04-02T13:00:00+09:00,valor00002,solar,7394.01
1648674000000,2022-04-02T13:30:00+09:00,valor00002,solar,7539.66
1648674000000,2022-04-02T14:00:00+09:00,valor00002,solar,7518.23
1648674000000,2022-04-02T14:30:00+09:00,valor00002,solar,7040.76
1648674000000,2022-04-02T15:00:00+09:00,valor00002,solar,6428.37
1648674000000,2022-04-02T15:30:00+09:00,valor00002,solar,5626.74
1648674000000,2022-04-02T16:00:00+09:00,valor00002,solar,4724.97
1648674000000,2022-04-02T16:30:00+09:00,valor00002,solar,3519.83
1648674000000,2022-04-02T17:00:00+09:00,valor00002,solar,2370.64
1648674000000,2022-04-02T17:30:00+09:00,valor00002,solar,1367.48
1648674000000,2022-04-02T18:00:00+09:00,valor00002,solar,367.27
1648674000000,2022-04-02T18:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T19:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T19:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T20:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T20:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T21:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T21:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T22:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T22:30:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T23:00:00+09:00,valor00002,solar,0
1648674000000,2022-04-02T23:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T00:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T00:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T01:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T01:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T02:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T02:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T03:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T03:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T04:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T04:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T05:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T05:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T06:00:00+09:00,valor00002,solar,287.9
1648760400000,2022-04-03T06:30:00+09:00,valor00002,solar,762.59
1648760400000,2022-04-03T07:00:00+09:00,valor00002,solar,1251.64
1648760400000,2022-04-03T07:30:00+09:00,valor00002,solar,2042.23
1648760400000,2022-04-03T08:00:00+09:00,valor00002,solar,2963.14
1648760400000,2022-04-03T08:30:00+09:00,valor00002,solar,3563.28
1648760400000,2022-04-03T09:00:00+09:00,valor00002,solar,4124.09
1648760400000,2022-04-03T09:30:00+09:00,valor00002,solar,4639.49
1648760400000,2022-04-03T10:00:00+09:00,valor00002,solar,5093.85
1648760400000,2022-04-03T10:30:00+09:00,valor00002,solar,5534.75
1648760400000,2022-04-03T11:00:00+09:00,valor00002,solar,5900.15
1648760400000,2022-04-03T11:30:00+09:00,valor00002,solar,6210.33
1648760400000,2022-04-03T12:00:00+09:00,valor00002,solar,6429.53
1648760400000,2022-04-03T12:30:00+09:00,valor00002,solar,6414.68
1648760400000,2022-04-03T13:00:00+09:00,valor00002,solar,6294.28
1648760400000,2022-04-03T13:30:00+09:00,valor00002,solar,5872.18
1648760400000,2022-04-03T14:00:00+09:00,valor00002,solar,5367.66
1648760400000,2022-04-03T14:30:00+09:00,valor00002,solar,4817.02
1648760400000,2022-04-03T15:00:00+09:00,valor00002,solar,4212.71
1648760400000,2022-04-03T15:30:00+09:00,valor00002,solar,3591.97
1648760400000,2022-04-03T16:00:00+09:00,valor00002,solar,2938.36
1648760400000,2022-04-03T16:30:00+09:00,valor00002,solar,2360.2
1648760400000,2022-04-03T17:00:00+09:00,valor00002,solar,1720.76
1648760400000,2022-04-03T17:30:00+09:00,valor00002,solar,1040.13
1648760400000,2022-04-03T18:00:00+09:00,valor00002,solar,304.75
1648760400000,2022-04-03T18:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T19:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T19:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T20:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T20:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T21:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T21:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T22:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T22:30:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T23:00:00+09:00,valor00002,solar,0
1648760400000,2022-04-03T23:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T00:00:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T00:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T01:00:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T01:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T02:00:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T02:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T03:00:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T03:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T04:00:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T04:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T05:00:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T05:30:00+09:00,valor00002,solar,0
1648846800000,2022-04-04T06:00:00+09:00,valor00002,solar,284.04
1648846800000,2022-04-04T06:30:00+09:00,valor00002,solar,703.71
1648846800000,2022-04-04T07:00:00+09:00,valor00002,solar,1115.73
1648846800000,2022-04-04T07:30:00+09:00,valor00002,solar,1571.76
1648846800000,2022-04-04T08:00:00+09:00,valor00002,solar,2039.01
1648846800000,2022-04-04T08:30:00+09:00,valor00002,solar,2474.74
1648846800000,2022-04-04T09:00:00+09:00,valor00002,solar,2894.23
1648846800000,2022-04-04T09:30:00+09:00,valor00002,solar,3224.86
