"time","datetime","location","element","temperature(℃)"
1648328400000,2022-03-29T12:30:00+09:00,valor00002,temperature,14.15
1648328400000,2022-03-29T13:00:00+09:00,valor00002,temperature,14.22
1648328400000,2022-03-29T13:30:00+09:00,valor00002,temperature,14.03
1648328400000,2022-03-29T14:00:00+09:00,valor00002,temperature,13.84
1648328400000,2022-03-29T14:30:00+09:00,valor00002,temperature,13.66
1648328400000,2022-03-29T15:00:00+09:00,valor00002,temperature,13.49
1648328400000,2022-03-29T15:30:00+09:00,valor00002,temperature,13.38
1648328400000,2022-03-29T16:00:00+09:00,valor00002,temperature,13.28
1648328400000,2022-03-29T16:30:00+09:00,valor00002,temperature,13.08
1648328400000,2022-03-29T17:00:00+09:00,valor00002,temperature,12.88
1648328400000,2022-03-29T17:30:00+09:00,valor00002,temperature,12.52
1648328400000,2022-03-29T18:00:00+09:00,valor00002,temperature,12.17
1648328400000,2022-03-29T18:30:00+09:00,valor00002,temperature,11.73
1648328400000,2022-03-29T19:00:00+09:00,valor00002,temperature,11.29
1648328400000,2022-03-29T19:30:00+09:00,valor00002,temperature,10.91
1648328400000,2022-03-29T20:00:00+09:00,valor00002,temperature,10.53
1648328400000,2022-03-29T20:30:00+09:00,valor00002,temperature,10.23
1648328400000,2022-03-29T21:00:00+09:00,valor00002,temperature,9.94
1648328400000,2022-03-29T21:30:00+09:00,valor00002,temperature,9.74
1648328400000,2022-03-29T22:00:00+09:00,valor00002,temperature,9.54
1648328400000,2022-03-29T22:30:00+09:00,valor00002,temperature,9.36
1648328400000,2022-03-29T23:00:00+09:00,valor00002,temperature,9.18
1648328400000,2022-03-29T23:30:00+09:00,valor00002,temperature,9.02
1648414800000,2022-03-30T00:00:00+09:00,valor00002,temperature,9.28
1648414800000,2022-03-30T00:30:00+09:00,valor00002,temperature,8.96
1648414800000,2022-03-30T01:00:00+09:00,valor00002,temperature,8.63
1648414800000,2022-03-30T01:30:00+09:00,valor00002,temperature,8.36
1648414800000,2022-03-30T02:00:00+09:00,valor00002,temperature,8.09
1648414800000,2022-03-30T02:30:00+09:00,valor00002,temperature,7.9
1648414800000,2022-03-30T03:00:00+09:00,valor00002,temperature,7.7
1648414800000,2022-03-30T03:30:00+09:00,valor00002,temperature,7.59
1648414800000,2022-03-30T04:00:00+09:00,valor00002,temperature,7.47
1648414800000,2022-03-30T04:30:00+09:00,valor00002,temperature,7.39
1648414800000,2022-03-30T05:00:00+09:00,valor00002,temperature,7.3
1648414800000,2022-03-30T05:30:00+09:00,valor00002,temperature,7.29
1648414800000,2022-03-30T06:00:00+09:00,valor00002,temperature,7.29
1648414800000,2022-03-30T06:30:00+09:00,valor00002,temperature,7.78
1648414800000,2022-03-30T07:00:00+09:00,valor00002,temperature,8.27
1648414800000,2022-03-30T07:30:00+09:00,valor00002,temperature,9.4
1648414800000,2022-03-30T08:00:00+09:00,valor00002,temperature,10.54
1648414800000,2022-03-30T08:30:00+09:00,valor00002,temperature,11.47
1648414800000,2022-03-30T09:00:00+09:00,valor00002,temperature,12.4
1648414800000,2022-03-30T09:30:00+09:00,valor00002,temperature,13.16
1648414800000,2022-03-30T10:00:00+09:00,valor00002,temperature,13.92
1648414800000,2022-03-30T10:30:00+09:00,valor00002,temperature,14.49
1648414800000,2022-03-30T11:00:00+09:00,valor00002,temperature,15.05
1648414800000,2022-03-30T11:30:00+09:00,valor00002,temperature,15.5
1648414800000,2022-03-30T12:00:00+09:00,valor00002,temperature,15.96
1648414800000,2022-03-30T12:30:00+09:00,valor00002,temperature,16.39
1648414800000,2022-03-30T13:00:00+09:00,valor00002,temperature,16.82
1648414800000,2022-03-30T13:30:00+09:00,valor00002,temperature,17.15
1648414800000,2022-03-30T14:00:00+09:00,valor00002,temperature,17.49
1648414800000,2022-03-30T14:30:00+09:00,valor00002,temperature,17.57
1648414800000,2022-03-30T15:00:00+09:00,valor00002,temperature,17.65
1648414800000,2022-03-30T15:30:00+09:00,valor00002,temperature,17.59
1648414800000,2022-03-30T16:00:00+09:00,valor00002,temperature,17.53
1648414800000,2022-03-30T16:30:00+09:00,valor00002,temperature,17.33
1648414800000,2022-03-30T17:00:00+09:00,valor00002,temperature,17.12
1648414800000,2022-03-30T17:30:00+09:00,valor00002,temperature,16.44
1648414800000,2022-03-30T18:00:00+09:00,valor00002,temperature,15.76
1648414800000,2022-03-30T18:30:00+09:00,valor00002,temperature,14.93
1648414800000,2022-03-30T19:00:00+09:00,valor00002,temperature,14.09
1648414800000,2022-03-30T19:30:00+09:00,valor00002,temperature,13.6
1648414800000,2022-03-30T20:00:00+09:00,valor00002,temperature,13.1
1648414800000,2022-03-30T20:30:00+09:00,valor00002,temperature,12.66
1648414800000,2022-03-30T21:00:00+09:00,valor00002,temperature,12.23
1648414800000,2022-03-30T21:30:00+09:00,valor00002,temperature,11.78
1648414800000,2022-03-30T22:00:00+09:00,valor00002,temperature,11.33
1648414800000,2022-03-30T22:30:00+09:00,valor00002,temperature,10.93
1648414800000,2022-03-30T23:00:00+09:00,valor00002,temperature,10.52
1648414800000,2022-03-30T23:30:00+09:00,valor00002,temperature,10.13
1648501200000,2022-03-31T00:00:00+09:00,valor00002,temperature,10.74
1648501200000,2022-03-31T00:30:00+09:00,valor00002,temperature,10.64
1648501200000,2022-03-31T01:00:00+09:00,valor00002,temperature,10.55
1648501200000,2022-03-31T01:30:00+09:00,valor00002,temperature,10.49
1648501200000,2022-03-31T02:00:00+09:00,valor00002,temperature,10.44
1648501200000,2022-03-31T02:30:00+09:00,valor00002,temperature,10.34
1648501200000,2022-03-31T03:00:00+09:00,valor00002,temperature,10.24
1648501200000,2022-03-31T03:30:00+09:00,valor00002,temperature,10.16
1648501200000,2022-03-31T04:00:00+09:00,valor00002,temperature,10.08
1648501200000,2022-03-31T04:30:00+09:00,valor00002,temperature,10.04
1648501200000,2022-03-31T05:00:00+09:00,valor00002,temperature,10.01
1648501200000,2022-03-31T05:30:00+09:00,valor00002,temperature,9.94
1648501200000,2022-03-31T06:00:00+09:00,valor00002,temperature,9.87
1648501200000,2022-03-31T06:30:00+09:00,valor00002,temperature,10.28
1648501200000,2022-03-31T07:00:00+09:00,valor00002,temperature,10.7
1648501200000,2022-03-31T07:30:00+09:00,valor00002,temperature,11.31
1648501200000,2022-03-31T08:00:00+09:00,valor00002,temperature,11.91
1648501200000,2022-03-31T08:30:00+09:00,valor00002,temperature,12.38
1648501200000,2022-03-31T09:00:00+09:00,valor00002,temperature,12.85
1648501200000,2022-03-31T09:30:00+09:00,valor00002,temperature,13.68
1648501200000,2022-03-31T10:00:00+09:00,valor00002,temperature,14.51
1648501200000,2022-03-31T10:30:00+09:00,valor00002,temperature,15.18
1648501200000,2022-03-31T11:00:00+09:00,valor00002,temperature,15.86
1648501200000,2022-03-31T11:30:00+09:00,valor00002,temperature,15.87
1648501200000,2022-03-31T12:00:00+09:00,valor00002,temperature,15.88
1648501200000,2022-03-31T12:30:00+09:00,valor00002,temperature,15.84
1648501200000,2022-03-31T13:00:00+09:00,valor00002,temperature,15.81
1648501200000,2022-03-31T13:30:00+09:00,valor00002,temperature,15.95
1648501200000,2022-03-31T14:00:00+09:00,valor00002,temperature,16.09
1648501200000,2022-03-31T14:30:00+09:00,valor00002,temperature,16.09
1648501200000,2022-03-31T15:00:00+09:00,valor00002,temperature,16.1
1648501200000,2022-03-31T15:30:00+09:00,valor00002,temperature,16.06
1648501200000,2022-03-31T16:00:00+09:00,valor00002,temperature,16.01
1648501200000,2022-03-31T16:30:00+09:00,valor00002,temperature,15.81
1648501200000,2022-03-31T17:00:00+09:00,valor00002,temperature,15.61
1648501200000,2022-03-31T17:30:00+09:00,valor00002,temperature,14.76
1648501200000,2022-03-31T18:00:00+09:00,valor00002,temperature,13.9
1648501200000,2022-03-31T18:30:00+09:00,valor00002,temperature,13.04
1648501200000,2022-03-31T19:00:00+09:00,valor00002,temperature,12.18
1648501200000,2022-03-31T19:30:00+09:00,valor00002,temperature,11.5
1648501200000,2022-03-31T20:00:00+09:00,valor00002,temperature,10.82
1648501200000,2022-03-31T20:30:00+09:00,valor00002,temperature,10.28
1648501200000,2022-03-31T21:00:00+09:00,valor00002,temperature,9.74
1648501200000,2022-03-31T21:30:00+09:00,valor00002,temperature,9.36
1648501200000,2022-03-31T22:00:00+09:00,valor00002,temperature,8.97
1648501200000,2022-03-31T22:30:00+09:00,valor00002,temperature,8.71
1648501200000,2022-03-31T23:00:00+09:00,valor00002,temperature,8.45
1648501200000,2022-03-31T23:30:00+09:00,valor00002,temperature,8.18
1648587600000,2022-04-01T00:00:00+09:00,valor00002,temperature,9
1648587600000,2022-04-01T00:30:00+09:00,valor00002,temperature,8.76
1648587600000,2022-04-01T01:00:00+09:00,valor00002,temperature,8.51
1648587600000,2022-04-01T01:30:00+09:00,valor00002,temperature,8.2
1648587600000,2022-04-01T02:00:00+09:00,valor00002,temperature,7.89
1648587600000,2022-04-01T02:30:00+09:00,valor00002,temperature,7.65
1648587600000,2022-04-01T03:00:00+09:00,valor00002,temperature,7.4
1648587600000,2022-04-01T03:30:00+09:00,valor00002,temperature,7.18
1648587600000,2022-04-01T04:00:00+09:00,valor00002,temperature,6.95
1648587600000,2022-04-01T04:30:00+09:00,valor00002,temperature,6.71
1648587600000,2022-04-01T05:00:00+09:00,valor00002,temperature,6.46
1648587600000,2022-04-01T05:30:00+09:00,valor00002,temperature,6.16
1648587600000,2022-04-01T06:00:00+09:00,valor00002,temperature,5.86
1648587600000,2022-04-01T06:30:00+09:00,valor00002,temperature,5.78
1648587600000,2022-04-01T07:00:00+09:00,valor00002,temperature,5.71
1648587600000,2022-04-01T07:30:00+09:00,valor00002,temperature,6.15
1648587600000,2022-04-01T08:00:00+09:00,valor00002,temperature,6.6
1648587600000,2022-04-01T08:30:00+09:00,valor00002,temperature,7.16
1648587600000,2022-04-01T09:00:00+09:00,valor00002,temperature,7.73
1648587600000,2022-04-01T09:30:00+09:00,valor00002,temperature,8.21
1648587600000,2022-04-01T10:00:00+09:00,valor00002,temperature,8.69
1648587600000,2022-04-01T10:30:00+09:00,valor00002,temperature,9.15
1648587600000,2022-04-01T11:00:00+09:00,valor00002,temperature,9.6
1648587600000,2022-04-01T11:30:00+09:00,valor00002,temperature,9.94
1648587600000,2022-04-01T12:00:00+09:00,valor00002,temperature,10.28
1648587600000,2022-04-01T12:30:00+09:00,valor00002,temperature,10.52
1648587600000,2022-04-01T13:00:00+09:00,valor00002,temperature,10.75
1648587600000,2022-04-01T13:30:00+09:00,valor00002,temperature,10.8
1648587600000,2022-04-01T14:00:00+09:00,valor00002,temperature,10.85
1648587600000,2022-04-01T14:30:00+09:00,valor00002,temperature,10.72
1648587600000,2022-04-01T15:00:00+09:00,valor00002,temperature,10.58
1648587600000,2022-04-01T15:30:00+09:00,valor00002,temperature,10.23
1648587600000,2022-04-01T16:00:00+09:00,valor00002,temperature,9.87
1648587600000,2022-04-01T16:30:00+09:00,valor00002,temperature,9.29
1648587600000,2022-04-01T17:00:00+09:00,valor00002,temperature,8.72
1648587600000,2022-04-01T17:30:00+09:00,valor00002,temperature,8.01
1648587600000,2022-04-01T18:00:00+09:00,valor00002,temperature,7.3
1648587600000,2022-04-01T18:30:00+09:00,valor00002,temperature,6.79
1648587600000,2022-04-01T19:00:00+09:00,valor00002,temperature,6.27
1648587600000,2022-04-01T19:30:00+09:00,valor00002,temperature,5.9
1648587600000,2022-04-01T20:00:00+09:00,valor00002,temperature,5.53
1648587600000,2022-04-01T20:30:00+09:00,valor00002,temperature,5.23
1648587600000,2022-04-01T21:00:00+09:00,valor00002,temperature,4.92
1648587600000,2022-04-01T21:30:00+09:00,valor00002,temperature,4.64
1648587600000,2022-04-01T22:00:00+09:00,valor00002,temperature,4.36
1648587600000,2022-04-01T22:30:00+09:00,valor00002,temperature,4.03
1648587600000,2022-04-01T23:00:00+09:00,valor00002,temperature,3.7
1648587600000,2022-04-01T23:30:00+09:00,valor00002,temperature,3.32
1648674000000,2022-04-02T00:00:00+09:00,valor00002,temperature,2.84
1648674000000,2022-04-02T00:30:00+09:00,valor00002,temperature,2.49
1648674000000,2022-04-02T01:00:00+09:00,valor00002,temperature,2.14
1648674000000,2022-04-02T01:30:00+09:00,valor00002,temperature,1.78
1648674000000,2022-04-02T02:00:00+09:00,valor00002,temperature,1.42
1648674000000,2022-04-02T02:30:00+09:00,valor00002,temperature,1.12
1648674000000,2022-04-02T03:00:00+09:00,valor00002,temperature,0.82
1648674000000,2022-04-02T03:30:00+09:00,valor00002,temperature,0.55
1648674000000,2022-04-02T04:00:00+09:00,valor00002,temperature,0.29
1648674000000,2022-04-02T04:30:00+09:00,valor00002,temperature,0.07
1648674000000,2022-04-02T05:00:00+09:00,valor00002,temperature,-0.15
1648674000000,2022-04-02T05:30:00+09:00,valor00002,temperature,-0.29
1648674000000,2022-04-02T06:00:00+09:00,valor00002,temperature,-0.42
1648674000000,2022-04-02T06:30:00+09:00,valor00002,temperature,0.36
1648674000000,2022-04-02T07:00:00+09:00,valor00002,temperature,1.14
1648674000000,2022-04-02T07:30:00+09:00,valor00002,temperature,2.44
1648674000000,2022-04-02T08:00:00+09:00,valor00002,temperature,3.74
1648674000000,2022-04-02T08:30:00+09:00,valor00002,temperature,5
1648674000000,2022-04-02T09:00:00+09:00,valor00002,temperature,6.25
1648674000000,2022-04-02T09:30:00+09:00,valor00002,temperature,7.28
1648674000000,2022-04-02T10:00:00+09:00,valor00002,temperature,8.3
1648674000000,2022-04-02T10:30:00+09:00,valor00002,temperature,9.02
1648674000000,2022-04-02T11:00:00+09:00,valor00002,temperature,9.75
1648674000000,2022-04-02T11:30:00+09:00,valor00002,temperature,10.35
1648674000000,2022-04-02T12:00:00+09:00,valor00002,temperature,10.96
1648674000000,2022-04-02T12:30:00+09:00,valor00002,temperature,11.4
1648674000000,2022-04-02T13:00:00+09:00,valor00002,temperature,11.84
1648674000000,2022-04-02T13:30:00+09:00,valor00002,temperature,12.07
1648674000000,2022-04-02T14:00:00+09:00,valor00002,temperature,12.3
1648674000000,2022-04-02T14:30:00+09:00,valor00002,temperature,12.31
1648674000000,2022-04-02T15:00:00+09:00,valor00002,temperature,12.33
1648674000000,2022-04-02T15:30:00+09:00,valor00002,temperature,12.21
1648674000000,2022-04-02T16:00:00+09:00,valor00002,temperature,12.09
1648674000000,2022-04-02T16:30:00+09:00,valor00002,temperature,11.82
1648674000000,2022-04-02T17:00:00+09:00,valor00002,temperature,11.55
1648674000000,2022-04-02T17:30:00+09:00,valor00002,temperature,11.04
1648674000000,2022-04-02T18:00:00+09:00,valor00002,temperature,10.53
1648674000000,2022-04-02T18:30:00+09:00,valor00002,temperature,9.88
1648674000000,2022-04-02T19:00:00+09:00,valor00002,temperature,9.24
1648674000000,2022-04-02T19:30:00+09:00,valor00002,temperature,8.67
1648674000000,2022-04-02T20:00:00+09:00,valor00002,temperature,8.11
1648674000000,2022-04-02T20:30:00+09:00,valor00002,temperature,7.6
1648674000000,2022-04-02T21:00:00+09:00,valor00002,temperature,7.08
1648674000000,2022-04-02T21:30:00+09:00,valor00002,temperature,6.68
1648674000000,2022-04-02T22:00:00+09:00,valor00002,temperature,6.27
1648674000000,2022-04-02T22:30:00+09:00,valor00002,temperature,5.99
1648674000000,2022-04-02T23:00:00+09:00,valor00002,temperature,5.72
1648674000000,2022-04-02T23:30:00+09:00,valor00002,temperature,5.64
1648760400000,2022-04-03T00:00:00+09:00,valor00002,temperature,7.39
1648760400000,2022-04-03T00:30:00+09:00,valor00002,temperature,7.26
1648760400000,2022-04-03T01:00:00+09:00,valor00002,temperature,7.13
1648760400000,2022-04-03T01:30:00+09:00,valor00002,temperature,6.94
1648760400000,2022-04-03T02:00:00+09:00,valor00002,temperature,6.75
1648760400000,2022-04-03T02:30:00+09:00,valor00002,temperature,6.51
1648760400000,2022-04-03T03:00:00+09:00,valor00002,temperature,6.28
1648760400000,2022-04-03T03:30:00+09:00,valor00002,temperature,6.07
1648760400000,2022-04-03T04:00:00+09:00,valor00002,temperature,5.85
1648760400000,2022-04-03T04:30:00+09:00,valor00002,temperature,5.64
1648760400000,2022-04-03T05:00:00+09:00,valor00002,temperature,5.42
1648760400000,2022-04-03T05:30:00+09:00,valor00002,temperature,5.2
1648760400000,2022-04-03T06:00:00+09:00,valor00002,temperature,4.98
1648760400000,2022-04-03T06:30:00+09:00,valor00002,temperature,5.29
1648760400000,2022-04-03T07:00:00+09:00,valor00002,temperature,5.59
1648760400000,2022-04-03T07:30:00+09:00,valor00002,temperature,6.5
1648760400000,2022-04-03T08:00:00+09:00,valor00002,temperature,7.41
1648760400000,2022-04-03T08:30:00+09:00,valor00002,temperature,8.31
1648760400000,2022-04-03T09:00:00+09:00,valor00002,temperature,9.22
1648760400000,2022-04-03T09:30:00+09:00,valor00002,temperature,9.82
1648760400000,2022-04-03T10:00:00+09:00,valor00002,temperature,10.42
1648760400000,2022-04-03T10:30:00+09:00,valor00002,temperature,10.85
1648760400000,2022-04-03T11:00:00+09:00,valor00002,temperature,11.29
1648760400000,2022-04-03T11:30:00+09:00,valor00002,temperature,11.65
1648760400000,2022-04-03T12:00:00+09:00,valor00002,temperature,12
1648760400000,2022-04-03T12:30:00+09:00,valor00002,temperature,12.29
1648760400000,2022-04-03T13:00:00+09:00,valor00002,temperature,12.57
1648760400000,2022-04-03T13:30:00+09:00,valor00002,temperature,12.77
1648760400000,2022-04-03T14:00:00+09:00,valor00002,temperature,12.97
1648760400000,2022-04-03T14:30:00+09:00,valor00002,temperature,13.03
1648760400000,2022-04-03T15:00:00+09:00,valor00002,temperature,13.1
1648760400000,2022-04-03T15:30:00+09:00,valor00002,temperature,13.06
1648760400000,2022-04-03T16:00:00+09:00,valor00002,temperature,13.02
1648760400000,2022-04-03T16:30:00+09:00,valor00002,temperature,12.84
1648760400000,2022-04-03T17:00:00+09:00,valor00002,temperature,12.67
1648760400000,2022-04-03T17:30:00+09:00,valor00002,temperature,12.24
1648760400000,2022-04-03T18:00:00+09:00,valor00002,temperature,11.81
1648760400000,2022-04-03T18:30:00+09:00,valor00002,temperature,11.2
1648760400000,2022-04-03T19:00:00+09:00,valor00002,temperature,10.6
1648760400000,2022-04-03T19:30:00+09:00,valor00002,temperature,10.12
1648760400000,2022-04-03T20:00:00+09:00,valor00002,temperature,9.64
1648760400000,2022-04-03T20:30:00+09:00,valor00002,temperature,9.26
1648760400000,2022-04-03T21:00:00+09:00,valor00002,temperature,8.88
1648760400000,2022-04-03T21:30:00+09:00,valor00002,temperature,8.64
1648760400000,2022-04-03T22:00:00+09:00,valor00002,temperature,8.39
1648760400000,2022-04-03T22:30:00+09:00,valor00002,temperature,8.31
1648760400000,2022-04-03T23:00:00+09:00,valor00002,temperature,8.22
1648760400000,2022-04-03T23:30:00+09:00,valor00002,temperature,8.15
1648846800000,2022-04-04T00:00:00+09:00,valor00002,temperature,8.06
1648846800000,2022-04-04T00:30:00+09:00,valor00002,temperature,7.91
1648846800000,2022-04-04T01:00:00+09:00,valor00002,temperature,7.76
